533,65
534,68
535,77
536,66
537,61
538,143
539,88
540,88
541,30
542,65
543,62
544,123
545,98
546,62
547,106
548,37
549,70
550,139
551,106
552,83
553,149
554,117
555,49
556,65
557,126
558,44
559,85
560,176
561,94
562,91
563,122
564,72
565,105
566,33
567,111
568,134
569,63
570,88
571,120
572,72
573,51
574,97
575,81
576,73
577,92
578,77
579,97
580,79
581,118
582,55
583,76
584,59
585,111
586,70
587,106
588,146
589,85
590,48
591,99
592,164
593,25
594,144
595,98
596,86
597,57
598,71
599,61
600,119
601,59
602,55
603,77
604,62
605,125
606,83
607,83
608,93
609,101
610,131
611,69
612,72
613,102
614,96
615,89
616,99
617,84
618,45
619,94
620,64
621,55
622,150
623,101
624,44
625,126
626,106
627,58
628,67
629,43
630,80
631,57
632,70
633,102
634,69
635,83
636,40
637,79
638,78
639,43
640,55
641,98
642,65
643,79
644,107
645,126
646,53
647,65
648,127
649,75
650,18
651,107
652,38
653,53
654,101
655,118
656,116
657,34
658,70
659,33
660,103
661,63
662,145
663,120
664,136
665,112
666,47
667,91
668,66
669,51
670,75
671,30
672,69
673,77
674,69
675,122
676,61
677,50
678,71
679,68
680,57
681,82
682,110
683,117
684,113
685,121
686,47
687,45
688,122
689,102
690,51
691,99
692,67
693,78
694,62
695,69
696,109
697,174
698,74
699,79
700,99
701,75
702,105
703,73
704,84
705,51
706,48
707,45
708,77
709,87
710,69
711,59
712,32
713,94
714,83
715,85
716,76
717,63
718,90
719,69
720,76
721,102
722,90
723,87
724,82
725,204
726,104
727,75
728,115
729,63
730,76
731,104
732,73
733,64
734,97
735,52
736,102
737,77
738,56
739,107
740,81
741,51
742,76
743,49
744,75
745,53
746,105
747,64
748,111
749,57
750,106
751,85
752,46
753,50
754,56
755,50
756,93
757,45
758,86
759,84
760,92
761,95
762,33
763,34
764,102
765,76
766,102
767,126
768,95
769,78
770,57
771,83
772,90
773,102
774,84
775,72
776,87
777,70
778,72
779,58
780,55
781,57
782,41
783,35
784,157
785,71
786,76
787,88
788,134
789,130
790,116
791,55
792,77
793,70
794,47
795,69
796,110
797,65
798,114
799,95
800,63
801,101
802,77
803,103
804,116
805,117
806,93
807,47
808,76
809,78
810,88
811,55
812,81
813,84
814,59
815,46
816,72
817,74
818,46
819,85
820,131
821,125
822,83
823,68
824,112
825,92
826,88
827,68
828,68
829,71
830,89
831,97
832,91
833,81
834,82
835,35
836,175
837,117
838,73
839,66
840,30
841,57
842,101
843,44
844,58
845,126
846,106
847,68
848,81
849,30
850,49
851,81
852,51
853,106
854,98
855,101
856,83
857,53
858,39
859,38
860,118
861,53
862,98
863,75
864,98
865,95
866,70
867,103
868,84
869,46
870,117
871,79
872,70
873,140
874,82
875,80
876,58
877,76
878,111
879,62
880,51
881,110
882,95
883,73
884,57
885,71
886,56
887,65
888,87
889,56
890,81
891,25
892,127
893,62
894,92
895,86
896,72
897,60
898,60
899,67
900,51
901,88
902,44
903,92
904,144
905,134
906,98
907,109
908,85
909,79
910,81
911,83
912,24
913,96
914,85
915,42
916,69
917,87
918,64
919,56
920,83
921,191
922,114
923,78
924,63
925,92
926,130
927,78
928,56
929,54
930,88
931,67
932,116
933,23
934,136
935,130
936,131
937,84
938,85
939,45
940,55
941,94
942,90
943,60
944,51
945,43
946,107
947,96
948,113
949,76
950,62
951,78
952,128
953,108
954,86
955,100
956,59
957,115
958,66
959,62
960,66
961,73
962,56
963,39
964,76
965,81
966,96
967,81
968,52
969,91
970,20
971,109
972,75
973,66
974,128
975,54
976,109
977,79
978,111
979,112
980,87
981,128
982,82
983,74
984,111
985,92
986,111
987,128
988,90
989,42
990,25
991,37
992,96
993,32
994,100
995,79
996,143
997,52
998,90
999,88
1000,79
1001,88
1002,83
1003,129
1004,69
1005,115
1006,96
1007,61
1008,69
1009,76
1010,97
1011,109
1012,48
1013,86
1014,53
1015,84
1016,119
1017,72
1018,114
1019,40
1020,81
1021,108
1022,118
1023,124
1024,27
1025,82
1026,81
1027,70
1028,82
1029,70
1030,28
1031,69
1032,20
1033,83
1034,53
1035,33
1036,95
1037,43
1038,82
1039,83
1040,120
1041,78
1042,39
1043,90
1044,75
1045,90
1046,51
1047,128
1048,66
1049,100
1050,53
1051,48
1052,141
1053,28
1054,76
1055,66
1056,115
1057,140
1058,76
1059,48
1060,59
1061,60
1062,57
1063,107
1064,83
1065,68
1066,20
1067,104
1068,50
1069,50
1070,63
1071,30
1072,52
1073,52
1074,95
1075,61
1076,62
1077,81
1078,88
1079,72
1080,89
1081,70
1082,93
1083,93
1084,128
1085,106
1086,54
1087,83
1088,133
1089,64
1090,44
1091,88
1092,52
1093,43
1094,97
1095,76
1096,54
1097,104
1098,56
1099,105
1100,128
1101,101
1102,112
1103,86
1104,110
1105,91
1106,49
1107,90
1108,92
1109,62
1110,87
1111,99
1112,91
1113,117
1114,85
1115,45
1116,35
1117,99
1118,96
1119,140
1120,129
1121,81
1122,85
1123,86
1124,131
1125,150
1126,35
1127,84
1128,86
1129,105
1130,48
1131,75
1132,124
1133,49
1134,45
1135,76
1136,84
1137,60
1138,29
1139,115
1140,84
1141,67
1142,86
1143,84
1144,133
1145,132
1146,67
1147,50
1148,76
1149,32
1150,48
1151,88
1152,94
1153,57
1154,81
1155,111
1156,91
1157,78
1158,108
1159,94
1160,105
1161,18
1162,67
1163,96
1164,68
1165,113
1166,63
1167,79
1168,105
1169,74
1170,43
1171,99
1172,52
1173,136
1174,73
1175,65
1176,137
1177,71
1178,75
1179,69
1180,96
1181,81
1182,85
1183,51
1184,48
1185,87
1186,58
1187,98
1188,57
1189,52
1190,89
1191,99
1192,83
1193,131
1194,72
1195,74
1196,38
1197,100
1198,72
1199,99
1200,83
1201,47
1202,114
1203,141
1204,112
1205,54
1206,63
1207,56
1208,41
1209,67
1210,102
1211,61
1212,67
1213,60
1214,152
1215,99
1216,105
1217,96
1218,72
1219,105
1220,74
1221,53
1222,101
1223,23
1224,103
1225,123
1226,38
1227,149
1228,59
1229,76
1230,93
1231,69
1232,103
1233,50
1234,84
1235,44
1236,73
1237,85
1238,80
1239,44
1240,52
1241,104
1242,49
1243,125
1244,99
1245,162
1246,100
1247,101
1248,40
1249,54
1250,65
1251,30
1252,64
1253,109
1254,22
1255,81
1256,76
1257,59
1258,85
1259,39
1260,45
1261,50
1262,65
1263,51
1264,100
1265,77
1266,80
1267,54
1268,54
1269,68
1270,100
1271,64
1272,64
1273,88
1274,79
1275,94
1276,38
1277,119
1278,67
1279,84
1280,66
1281,106
1282,74
1283,84
1284,72
1285,66
1286,73
1287,109
1288,84
1289,78
1290,49
1291,52
1292,43
1293,86
1294,99
1295,23
1296,85
1297,135
1298,79
1299,128
1300,81
1301,35
1302,105
1303,74
1304,66
1305,101
1306,110
1307,73
1308,75
1309,84
1310,121
1311,58
1312,47
1313,51
1314,73
1315,39
1316,60
1317,67
1318,95
1319,34
1320,89
1321,36
1322,67
1323,127
1324,93
1325,110
1326,70
1327,108
1328,89
1329,76
1330,77
1331,68
1332,101
1333,57
1334,75
1335,147
1336,49
1337,41
1338,78
1339,70
1340,106
1341,35
1342,120
1343,97
1344,74
1345,90
1346,102
1347,125
1348,113
1349,120
1350,60
1351,30
1352,60
1353,22
1354,48
1355,92
1356,105
1357,76
1358,78
1359,95
1360,42
1361,93
1362,110
1363,45
1364,99
1365,35
1366,47
1367,117
1368,88
1369,85
1370,102
1371,85
1372,61
1373,83
1374,124
1375,67
1376,25
1377,70
1378,77
1379,143
1380,50
1381,58
1382,37
1383,76
1384,64
1385,136
1386,90
1387,132
1388,61
1389,68
1390,94
1391,54
1392,121
1393,93
1394,88
1395,61
1396,62
1397,66
1398,45
1399,91
1400,87
1401,56
1402,111
1403,57
1404,92
1405,66
1406,85
1407,91
1408,82
1409,54
1410,59
1411,78
1412,56
1413,35
1414,4
1415,92
1416,86
1417,114
1418,92
1419,79
1420,93
1421,81
1422,69
1423,90
1424,112
1425,48
1426,55
1427,89
1428,112
1429,76
1430,108
1431,92
1432,93
1433,109
1434,58
1435,69
1436,29
1437,59
1438,105
1439,93
1440,109
1441,81
1442,154
1443,98
1444,56
1445,90
1446,114
1447,75
1448,49
1449,76
1450,54
1451,78
1452,30
1453,98
1454,55
1455,52
1456,61
1457,65
1458,85
1459,72
1460,84
1461,125
1462,91
1463,104
1464,74
1465,82
1466,57
1467,60
1468,62
1469,112
1470,71
1471,99
1472,81
1473,65
1474,56
1475,52
1476,71
1477,73
1478,76
1479,73
1480,63
1481,70
1482,103
1483,122
1484,64
1485,114
1486,127
1487,33
1488,64
1489,85
1490,47
1491,71
1492,102
1493,81
1494,96
1495,37
1496,35
1497,49
1498,103
1499,41
1500,67
1501,43
1502,47
1503,94
1504,34
1505,62
1506,85
1507,90
1508,95
1509,59
1510,60
1511,75
1512,51
1513,78
1514,144
1515,100
1516,72
1517,36
1518,45
1519,65
1520,82
1521,52
1522,62
1523,69
1524,48
1525,109
1526,143
1527,56
1528,130
1529,90
1530,45
1531,26
1532,118
1533,20
1534,122
1535,84
1536,74
1537,75
1538,122
1539,79
1540,108
1541,45
1542,181
1543,119
1544,75
1545,111
1546,66
1547,31
1548,85
1549,75
1550,74
1551,76
1552,133
1553,46
1554,67
1555,80
1556,146
1557,108
1558,65
1559,71
1560,105
1561,50
1562,62
1563,80
1564,118
1565,61
1566,35
1567,84
1568,68
1569,19
1570,79
1571,41
1572,111
1573,67
1574,42
1575,97
1576,90
1577,102
1578,77
1579,50
1580,114
1581,110
1582,140
1583,41
1584,65
1585,109
1586,100
1587,73
1588,60
1589,63
1590,159
1591,61
1592,27
1593,90
1594,80
1595,77
1596,70
1597,68
1598,57
1599,43
1600,70
1601,41
1602,39
1603,77
1604,83
1605,54
1606,102
1607,74
1608,106
1609,93
1610,84
1611,109
1612,87
1613,76
1614,95
1615,63
1616,66
1617,67
1618,86
1619,69
1620,67
1621,91
1622,72
1623,126
1624,85
1625,56
1626,61
1627,90
1628,111
1629,59
1630,98
1631,79
1632,135
1633,60
1634,48
1635,75
1636,79
1637,54
1638,98
1639,107
1640,77
1641,68
1642,130
1643,93
1644,83
1645,98
1646,74
1647,68
1648,48
1649,71
1650,97
1651,132
1652,38
1653,98
1654,77
1655,137
1656,106
1657,86
1658,113
1659,131
1660,52
1661,40
1662,97
1663,85
1664,66
1665,87
1666,77
1667,25
1668,88
1669,112
1670,122
1671,100
1672,59
1673,95
1674,81
1675,68
1676,101
1677,98
1678,91
1679,87
1680,81
1681,80
1682,62
1683,75
1684,96
1685,103
1686,92
1687,81
1688,133
1689,42
1690,52
1691,74
1692,84
1693,53
1694,86
1695,43
1696,80
1697,72
1698,84
1699,73
1700,50
1701,95
1702,63
1703,65
1704,58
1705,67
1706,58
1707,95
1708,104
1709,149
1710,82
1711,46
1712,80
1713,116
1714,47
1715,84
1716,62
1717,103
1718,83
1719,81
1720,92
1721,77
1722,107
1723,77
1724,34
1725,109
1726,70
1727,87
1728,78
1729,99
1730,51
1731,79
1732,109
1733,73
1734,103
1735,57
1736,39
1737,102
1738,78
1739,41
1740,103
1741,96
1742,92
1743,87
1744,25
1745,103
1746,27
1747,56
1748,94
1749,64
1750,78
1751,85
1752,83
1753,109
1754,81
1755,33
1756,98
1757,79
1758,51
1759,94
1760,86
1761,99
1762,64
1763,82
1764,104
1765,67
1766,33
1767,84
1768,128
1769,28
1770,31
1771,139
1772,51
1773,54
1774,87
1775,62
1776,63
1777,89
1778,89
1779,95
1780,130
1781,52
1782,97
1783,92
1784,120
1785,101
1786,40
1787,109
1788,94
1789,56
1790,79
1791,141
1792,68
1793,75
1794,42
1795,108
1796,43
1797,68
1798,90
1799,44
1800,85
1801,52
1802,102
1803,53
1804,107
1805,20
1806,35
1807,83
1808,80
1809,129
1810,109
1811,76
1812,49
1813,69
1814,83
1815,69
1816,90
1817,90
1818,76
1819,48
1820,38
1821,54
1822,108
1823,73
1824,111
1825,94
1826,51
1827,64
1828,71
1829,58
1830,72
1831,42
1832,81
1833,44
1834,113
1835,92
1836,32
1837,93
1838,61
1839,74
1840,133
1841,88
1842,80
1843,95
1844,78
1845,98
1846,49
1847,44
1848,71
1849,81
1850,54
1851,123
1852,129
1853,68
1854,139
1855,48
1856,77
1857,67
1858,144
1859,57
1860,67
1861,107
1862,57
1863,35
1864,97
1865,43
1866,104
1867,102
1868,59
1869,125
1870,62
1871,105
1872,105
1873,125
1874,78
1875,94
1876,72
1877,69
1878,126
1879,97
1880,120
1881,95
1882,101
1883,107
1884,80
1885,180
1886,132
1887,58
1888,132
1889,78
1890,96
1891,86
1892,90
1893,113
1894,47
1895,69
1896,96
1897,53
1898,69
1899,59
1900,101
1901,102
1902,91
1903,91
1904,32
1905,142
1906,78
1907,41
1908,81
1909,91
1910,81
1911,145
1912,99
1913,76
1914,70
1915,53
1916,101
1917,92
1918,97
1919,130
1920,57
1921,57
1922,88
1923,28
1924,97
1925,109
1926,81
1927,24
1928,67
1929,74
1930,85
1931,95
1932,100
1933,93
1934,67
1935,51
1936,52
1937,120
1938,42
1939,108
1940,82
1941,68
1942,70
1943,120
1944,78
1945,63
1946,69
1947,62
1948,90
1949,139
1950,99
1951,140
1952,84
1953,54
1954,84
1955,106
1956,108
1957,41
1958,75
1959,75
1960,110
1961,70
1962,73
1963,55
1964,66
1965,5
1966,49
1967,57
1968,73
1969,44
1970,63
1971,147
1972,96
1973,88
1974,93
1975,55
1976,91
1977,102
1978,43
1979,144
1980,66
1981,91
1982,70
1983,64
1984,103
1985,126
1986,48
1987,38
1988,65
1989,80
1990,25
1991,38
1992,83
1993,82
1994,84
1995,86
1996,72
1997,67
1998,35
1999,83
2000,59
2001,115
2002,112
2003,56
2004,100
2005,80
2006,50
2007,66
2008,30
2009,108
2010,105
2011,122
2012,82
2013,118
2014,112
2015,116
2016,68
2017,61
2018,119
2019,38
2020,64
2021,71
2022,15
2023,157
2024,111
2025,78
2026,59
2027,52
2028,125
2029,79
2030,100
2031,64
2032,104
2033,80
2034,90
2035,113
2036,50
2037,56
2038,54
2039,78
2040,109
2041,88
2042,63
2043,59
2044,45
2045,82
2046,99
2047,88
2048,79
2049,74
2050,138
2051,96
2052,87
2053,103
2054,117
2055,84
2056,193
2057,111
2058,79
2059,46
2060,65
2061,155
2062,61
2063,71
2064,118
2065,46
2066,89
2067,57
2068,52
2069,76
2070,84
2071,48
2072,91
2073,86
2074,91
2075,106
2076,61
2077,105
2078,74
2079,54
2080,33
2081,73
2082,61
2083,99
2084,49
2085,77
2086,72
2087,59
2088,46
2089,67
2090,28
2091,79
2092,89
2093,91
2094,31
2095,131
2096,84
2097,50
2098,93
2099,51
2100,59
2101,106
2102,18
2103,73
2104,46
2105,81
2106,58
2107,37
2108,153
2109,63
2110,102
2111,52
2112,88
2113,49
2114,28
2115,47
2116,99
2117,95
2118,91
2119,98
2120,62
2121,74
2122,171
2123,79
2124,76
2125,61
2126,62
2127,70
2128,117
2129,63
2130,62
2131,70
2132,66
2133,98
2134,127
2135,123
2136,61
2137,158
2138,66
2139,67
2140,85
2141,32
2142,78
2143,12
2144,85
2145,37
2146,50
2147,79
2148,103
2149,112
2150,77
2151,79
2152,82
2153,91
2154,44
2155,51
2156,93
2157,58
2158,65
2159,69
2160,46
2161,67
2162,46
2163,107
2164,109
2165,64
2166,95
2167,42
2168,69
2169,92
2170,58
2171,26
2172,52
2173,77
2174,70
2175,80
2176,109
2177,90
2178,150
2179,40
2180,55
2181,171
2182,39
2183,90
2184,74
2185,46
2186,117
2187,64
2188,34
2189,52
2190,129
2191,71
2192,88
2193,29
2194,111
2195,83
2196,40
2197,60
2198,39
2199,95
2200,45
2201,110
2202,109
2203,84
2204,75
2205,61
2206,112
2207,105
2208,101
2209,59
2210,41
2211,98
2212,67
2213,58
2214,31
2215,72
2216,54
2217,96
2218,43
2219,20
2220,65
2221,44
2222,63
2223,147
2224,74
2225,88
2226,135
2227,122
2228,94
2229,99
2230,47
2231,99
2232,39
2233,82
2234,99
2235,87
2236,72
2237,103
2238,123
2239,87
2240,85
2241,66
2242,58
2243,87
2244,31
2245,53
2246,61
2247,130
2248,75
2249,80
2250,59
2251,50
2252,64
2253,57
2254,47
2255,118
2256,81
2257,117
2258,138
2259,88
2260,57
2261,51
2262,63
2263,148
2264,92
2265,111
2266,54
2267,98
2268,139
2269,90
2270,73
2271,70
2272,97
2273,151
2274,84
2275,160
2276,45
2277,33
2278,134
2279,57
2280,59
2281,92
2282,66
2283,42
2284,100
2285,84
2286,61
2287,71
2288,143
2289,68
2290,51
2291,97
2292,114
2293,63
2294,76
2295,68
2296,73
2297,36
2298,71
2299,59
2300,134
2301,71
2302,150
2303,104
2304,72
2305,94
2306,38
2307,76
2308,47
2309,103
2310,89
2311,38
2312,22
2313,93
2314,78
2315,80
2316,43
2317,94
2318,65
2319,89
2320,84
2321,138
2322,63
2323,64
2324,93
2325,76
2326,119
2327,51
2328,82
2329,95
2330,75
2331,94
2332,80
2333,84
2334,76
2335,96
2336,84
2337,82
2338,12
2339,80
2340,52
2341,79
2342,77
2343,83
2344,37
2345,102
2346,149
2347,152
2348,76
2349,99
2350,83
2351,62
2352,66
2353,80
2354,64
2355,103
2356,65
2357,84
2358,110
2359,159
2360,134
2361,58
2362,94
2363,90
2364,89
2365,99
2366,36
2367,44
2368,86
2369,82
2370,23
2371,65
2372,21
2373,59
2374,114
2375,69
2376,119
2377,50
2378,83
2379,59
2380,74
2381,52
2382,71
2383,92
2384,107
2385,97
2386,93
2387,54
2388,59
2389,84
2390,82
2391,49
2392,82
2393,71
2394,119
2395,186
2396,108
2397,74
2398,107
2399,41
2400,70
2401,46
2402,106
2403,81
2404,96
2405,150
2406,152
2407,110
2408,110
2409,104
2410,88
2411,88
2412,25
2413,73
2414,89
2415,75
2416,40
2417,101
2418,70
2419,87
2420,105
2421,146
2422,43
2423,119
2424,154
2425,115
2426,61
2427,56
2428,69
2429,69
2430,29
2431,44
2432,53
2433,68
2434,116
2435,52
2436,37
2437,58
2438,42
2439,108
2440,117
2441,108
2442,62
2443,56
2444,95
2445,75
2446,66
2447,44
2448,45
2449,82
2450,115
2451,73
2452,85
2453,144
2454,82
2455,80
2456,43
2457,99
2458,79
2459,133
2460,52
2461,70
2462,108
2463,109
2464,96
2465,128
2466,86
2467,147
2468,64
2469,46
2470,65
2471,54
2472,85
2473,95
2474,118
2475,65
2476,95
2477,80
2478,82
2479,91
2480,18
2481,58
2482,118
2483,78
2484,101
2485,98
2486,76
2487,112
2488,54
2489,62
2490,83
2491,89
2492,85
2493,56
2494,44
2495,86
2496,113
2497,116
2498,62
2499,153
2500,25
2501,100
2502,107
2503,64
2504,25
2505,64
2506,60
2507,136
2508,162
2509,60
2510,53
2511,103
2512,73
2513,106
2514,56
2515,75
2516,86
2517,147
2518,91
2519,95
2520,23
2521,63
2522,102
2523,58
2524,87
2525,64
2526,118
2527,84
2528,26
2529,54
2530,96
2531,39
2532,54
2533,104
2534,77
2535,44
2536,76
2537,72
2538,71
2539,125
2540,49
2541,55
2542,91
2543,71
2544,70
2545,108
2546,62
2547,34
2548,100
2549,133
2550,112
2551,35
2552,118
2553,84
2554,88
2555,98
2556,61
2557,100
2558,115
2559,106
2560,51
2561,84
2562,71
2563,119
2564,75
2565,85
2566,70
2567,75
2568,114
2569,25
2570,48
2571,71
2572,59
2573,65
2574,98
2575,76
2576,70
2577,120
2578,35
2579,86
2580,85
2581,73
2582,56
2583,143
2584,83
2585,72
2586,80
2587,46
2588,106
2589,66
2590,85
2591,76
2592,92
2593,77
2594,61
2595,74
2596,53
2597,50
2598,70
2599,97
2600,125
2601,104
2602,154
2603,65
2604,84
2605,125
2606,80
2607,141
2608,93
2609,78
2610,43
2611,161
2612,81
2613,46
2614,99
2615,58
2616,49
2617,77
2618,76
2619,68
2620,46
2621,84
2622,51
2623,95
2624,93
2625,85
2626,86
2627,74
2628,74
2629,68
2630,97
2631,72
2632,77
2633,85
2634,111
2635,89
2636,100
2637,94
2638,82
2639,96
2640,106
2641,49
2642,61
2643,96
2644,116
2645,72
2646,97
2647,52
2648,75
2649,65
2650,121
2651,58
2652,96
2653,60
2654,102
2655,67
2656,116
2657,60
2658,120
2659,63
2660,129
2661,52
2662,48
2663,69
2664,92
2665,118
2666,154
2667,79
2668,29
2669,63
2670,70
2671,107
2672,94
2673,106
2674,96
2675,87
2676,131
2677,60
2678,54
2679,134
2680,25
2681,67
2682,89
2683,31
2684,127
2685,149
2686,157
2687,75
2688,49
2689,41
2690,88
2691,112
2692,93
2693,103
2694,65
2695,70
2696,121
2697,40
2698,101
2699,21
2700,17
2701,72
2702,105
2703,48
2704,50
2705,97
2706,71
2707,75
2708,143
2709,89
2710,48
2711,130
2712,105
2713,54
2714,78
2715,95
2716,91
2717,69
2718,84
2719,43
2720,83
2721,50
2722,60
2723,101
2724,95
2725,151
2726,100
2727,35
2728,80
2729,23
2730,52
2731,128
2732,113
2733,136
2734,73
2735,85
2736,62
2737,51
2738,110
2739,92
2740,115
2741,92
2742,86
2743,137
2744,103
2745,41
2746,108
2747,101
2748,32
2749,84
2750,72
2751,137
2752,104
2753,63
2754,82
2755,55
2756,125
2757,74
2758,172
2759,98
2760,79
2761,56
2762,47
2763,119
2764,66
2765,67
2766,51
2767,52
2768,92
2769,110
2770,88
2771,87
2772,59
2773,144
2774,69
2775,140
2776,85
2777,97
2778,102
2779,87
2780,60
2781,127
2782,55
2783,54
2784,99
2785,120
2786,62
2787,73
2788,136
2789,111
2790,92
2791,45
2792,120
2793,73
2794,103
2795,115
2796,105
2797,109
2798,62
2799,106
2800,60
2801,126
2802,45
2803,92
2804,46
2805,55
2806,54
2807,101
2808,18
2809,68
2810,152
2811,82
2812,94
2813,85
2814,95
2815,115
2816,23
2817,93
2818,124
2819,97
2820,78
2821,115
2822,91
2823,62
2824,47
2825,69
2826,69
2827,47
2828,124
2829,119
2830,93
2831,53
2832,67
2833,61
2834,172
2835,102
2836,123
2837,24
2838,47
2839,49
2840,83
2841,103
2842,143
2843,88
2844,75
2845,88
2846,46
2847,56
2848,60
2849,79
2850,104
2851,90
2852,101
2853,64
2854,51
2855,172
2856,39
2857,75
2858,101
2859,49
2860,55
2861,21
2862,76
2863,102
2864,96
2865,58
2866,108
2867,109
2868,73
2869,62
2870,83
2871,68
2872,33
2873,58
2874,144
2875,108
2876,98
2877,103
2878,99
2879,87
2880,130
2881,123
2882,102
2883,148
2884,64
2885,87
2886,123
2887,77
2888,67
2889,64
2890,72
2891,65
2892,97
2893,79
2894,66
2895,82
2896,68
2897,57
2898,122
2899,148
2900,76
2901,111
2902,70
2903,87
2904,81
2905,75
2906,18
2907,58
2908,49
2909,17
2910,70
2911,63
2912,104
2913,139
2914,46
2915,102
2916,36
2917,55
2918,128
2919,62
2920,87
2921,87
2922,74
2923,116
2924,65
2925,84
2926,84
2927,72
2928,95
2929,106
2930,85
2931,105
2932,109
2933,97
2934,77
2935,79
2936,20
2937,105
2938,127
2939,72
2940,84
2941,64
2942,61
2943,79
2944,85
2945,132
2946,97
2947,55
2948,91
2949,100
2950,113
2951,48
2952,91
2953,76
2954,87
2955,104
2956,89
2957,129
2958,45
2959,86
2960,139
2961,73
2962,83
2963,119
2964,56
2965,70
2966,134
2967,119
2968,56
2969,118
2970,44
2971,73
2972,50
2973,56
2974,54
2975,81
2976,94
2977,72
2978,95
2979,121
2980,86
2981,64
2982,43
2983,102
2984,51
2985,70
2986,88
2987,54
2988,103
2989,83
2990,86
2991,118
2992,100
2993,102
2994,74
2995,42
2996,88
2997,73
2998,29
2999,40
